substation,zone,technology,capacity_mw,my_position,position_label,n_projects_ahead,curtailment_pct,curtailed_mwh,total_mwh
MORL,upper-boat,Wind,20,9999,Last,16,2.65,1339,50570
MORL,upper-boat,BESS,20,0,#0,0,17.53,14166,80812
MORL,upper-boat,BESS,20,83,#83,3,17.53,14166,80812
MORL,upper-boat,BESS,20,200,#200,7,17.53,14166,80812
MORL,upper-boat,BESS,20,1611,#1611,11,17.53,14170,80812
MORL,upper-boat,BESS,20,1808,#1808,15,17.53,14170,80812
MORL,upper-boat,BESS,20,9999,Last,16,17.53,14170,80812
Mountain Ash,upper-boat,PV,20,0,#0,0,2.06,459,22257
Mountain Ash,upper-boat,PV,20,83,#83,3,2.74,611,22257
Mountain Ash,upper-boat,PV,20,200,#200,7,10.78,2400,22257
Mountain Ash,upper-boat,PV,20,1611,#1611,11,12.57,2797,22257
Mountain Ash,upper-boat,PV,20,1808,#1808,15,12.57,2797,22257
Mountain Ash,upper-boat,PV,20,9999,Last,16,12.57,2797,22257
Mountain Ash,upper-boat,Wind,20,0,#0,0,2.42,1222,50570
Mountain Ash,upper-boat,Wind,20,83,#83,3,3.68,1859,50570
Mountain Ash,upper-boat,Wind,20,200,#200,7,4.21,2127,50570
Mountain Ash,upper-boat,Wind,20,1611,#1611,11,7.41,3749,50570
Mountain Ash,upper-boat,Wind,20,1808,#1808,15,7.41,3749,50570
Mountain Ash,upper-boat,Wind,20,9999,Last,16,7.41,3749,50570
Mountain Ash,upper-boat,BESS,20,0,#0,0,27.1,21897,80812
Mountain Ash,upper-boat,BESS,20,83,#83,3,31.34,25325,80812
Mountain Ash,upper-boat,BESS,20,200,#200,7,35.2,28443,80812
Mountain Ash,upper-boat,BESS,20,1611,#1611,11,40.19,32481,80812
Mountain Ash,upper-boat,BESS,20,1808,#1808,15,40.19,32481,80812
Mountain Ash,upper-boat,BESS,20,9999,Last,16,40.19,32481,80812
NANW,upper-boat,PV,20,0,#0,0,1.6,356,22257
NANW,upper-boat,PV,20,83,#83,3,1.6,356,22257
NANW,upper-boat,PV,20,200,#200,7,1.6,356,22257
NANW,upper-boat,PV,20,1611,#1611,11,1.6,356,22257
NANW,upper-boat,PV,20,1808,#1808,15,21.68,4826,22257
NANW,upper-boat,PV,20,9999,Last,16,21.68,4826,22257
NANW,upper-boat,Wind,20,0,#0,0,0.03,15,50570
NANW,upper-boat,Wind,20,83,#83,3,0.03,15,50570
NANW,upper-boat,Wind,20,200,#200,7,0.03,15,50570
NANW,upper-boat,Wind,20,1611,#1611,11,0.03,15,50570
NANW,upper-boat,Wind,20,1808,#1808,15,24.87,12577,50570
NANW,upper-boat,Wind,20,9999,Last,16,24.87,12577,50570
NANW,upper-boat,BESS,20,0,#0,0,0.68,552,80812
NANW,upper-boat,BESS,20,83,#83,3,0.68,552,80812
NANW,upper-boat,BESS,20,200,#200,7,0.68,552,80812
NANW,upper-boat,BESS,20,1611,#1611,11,0.68,552,80812
NANW,upper-boat,BESS,20,1808,#1808,15,15.43,12473,80812
NANW,upper-boat,BESS,20,9999,Last,16,15.43,12473,80812
NELS,upper-boat,PV,20,0,#0,0,1.68,375,22257
NELS,upper-boat,PV,20,83,#83,3,2.14,477,22257
NELS,upper-boat,PV,20,200,#200,7,5.12,1140,22257
NELS,upper-boat,PV,20,1611,#1611,11,6.07,1351,22257
NELS,upper-boat,PV,20,1808,#1808,15,6.07,1351,22257
NELS,upper-boat,PV,20,9999,Last,16,6.07,1351,22257
NELS,upper-boat,Wind,20,0,#0,0,1.76,888,50570
NELS,upper-boat,Wind,20,83,#83,3,2.4,1212,50570
NELS,upper-boat,Wind,20,200,#200,7,2.73,1381,50570
NELS,upper-boat,Wind,20,1611,#1611,11,4.56,2307,50570
NELS,upper-boat,Wind,20,1808,#1808,15,4.56,2307,50570
NELS,upper-boat,Wind,20,9999,Last,16,4.56,2307,50570
NELS,upper-boat,BESS,20,0,#0,0,16.83,13604,80812
NELS,upper-boat,BESS,20,83,#83,3,19.61,15850,80812
NELS,upper-boat,BESS,20,200,#200,7,23.36,18878,80812
NELS,upper-boat,BESS,20,1611,#1611,11,27.69,22379,80812
NELS,upper-boat,BESS,20,1808,#1808,15,27.69,22379,80812
NELS,upper-boat,BESS,20,9999,Last,16,27.69,22379,80812
PENR,upper-boat,PV,20,0,#0,0,5.12,1139,22257
PENR,upper-boat,PV,20,83,#83,3,7.98,1776,22257
PENR,upper-boat,PV,20,200,#200,7,23.09,5139,22257
PENR,upper-boat,PV,20,1611,#1611,11,26.28,5848,22257
PENR,upper-boat,PV,20,1808,#1808,15,26.28,5848,22257
PENR,upper-boat,PV,20,9999,Last,16,26.28,5848,22257
PENR,upper-boat,Wind,20,0,#0,0,6.47,3270,50570
PENR,upper-boat,Wind,20,83,#83,3,10.88,5502,50570
PENR,upper-boat,Wind,20,200,#200,7,12.41,6274,50570
PENR,upper-boat,Wind,20,1611,#1611,11,19.84,10034,50570
PENR,upper-boat,Wind,20,1808,#1808,15,19.84,10034,50570
PENR,upper-boat,Wind,20,9999,Last,16,19.84,10034,50570
PENR,upper-boat,BESS,20,0,#0,0,34.33,27739,80812
PENR,upper-boat,BESS,20,83,#83,3,38.83,31380,80812
PENR,upper-boat,BESS,20,200,#200,7,42.16,34068,80812
PENR,upper-boat,BESS,20,1611,#1611,11,46.6,37661,80812
PENR,upper-boat,BESS,20,1808,#1808,15,46.6,37661,80812
PENR,upper-boat,BESS,20,9999,Last,16,46.6,37661,80812
PENT,upper-boat,PV,20,0,#0,0,1.04,231,22257
PENT,upper-boat,PV,20,83,#83,3,1.04,231,22257
PENT,upper-boat,PV,20,200,#200,7,1.04,231,22257
PENT,upper-boat,PV,20,1611,#1611,11,1.04,231,22257
PENT,upper-boat,PV,20,1808,#1808,15,14.43,3211,22257
PENT,upper-boat,PV,20,9999,Last,16,14.43,3211,22257
PENT,upper-boat,Wind,20,0,#0,0,0.04,19,50570
PENT,upper-boat,Wind,20,83,#83,3,0.04,19,50570
PENT,upper-boat,Wind,20,200,#200,7,0.04,19,50570
PENT,upper-boat,Wind,20,1611,#1611,11,0.04,19,50570
PENT,upper-boat,Wind,20,1808,#1808,15,13.47,6813,50570
PENT,upper-boat,Wind,20,9999,Last,16,13.47,6813,50570
PENT,upper-boat,BESS,20,0,#0,0,2.14,1732,80812
PENT,upper-boat,BESS,20,83,#83,3,2.14,1732,80812
PENT,upper-boat,BESS,20,200,#200,7,2.14,1732,80812
PENT,upper-boat,BESS,20,1611,#1611,11,2.14,1732,80812
PENT,upper-boat,BESS,20,1808,#1808,15,12.54,10131,80812
PENT,upper-boat,BESS,20,9999,Last,16,12.54,10131,80812
SPTC,upper-boat,PV,20,0,#0,0,7.09,1577,22257
SPTC,upper-boat,PV,20,83,#83,3,7.09,1577,22257
SPTC,upper-boat,PV,20,200,#200,7,7.09,1577,22257
SPTC,upper-boat,PV,20,1611,#1611,11,7.09,1577,22257
SPTC,upper-boat,PV,20,1808,#1808,15,7.09,1577,22257
SPTC,upper-boat,PV,20,9999,Last,16,7.09,1577,22257
SPTC,upper-boat,Wind,20,0,#0,0,15.76,7972,50570
SPTC,upper-boat,Wind,20,83,#83,3,15.76,7972,50570
SPTC,upper-boat,Wind,20,200,#200,7,15.76,7972,50570
SPTC,upper-boat,Wind,20,1611,#1611,11,15.78,7982,50570
SPTC,upper-boat,Wind,20,1808,#1808,15,15.78,7982,50570
SPTC,upper-boat,Wind,20,9999,Last,16,15.78,7982,50570
SPTC,upper-boat,BESS,20,0,#0,0,15.81,12773,80812
SPTC,upper-boat,BESS,20,83,#83,3,15.81,12773,80812
SPTC,upper-boat,BESS,20,200,#200,7,15.81,12773,80812
SPTC,upper-boat,BESS,20,1611,#1611,11,15.81,12776,80812
SPTC,upper-boat,BESS,20,1808,#1808,15,15.81,12776,80812
SPTC,upper-boat,BESS,20,9999,Last,16,15.81,12776,80812
SWRD,upper-boat,PV,20,0,#0,0,1.21,270,22257
SWRD,upper-boat,PV,20,83,#83,3,1.21,270,22257
SWRD,upper-boat,PV,20,200,#200,7,1.21,270,22257
SWRD,upper-boat,PV,20,1611,#1611,11,1.21,270,22257
SWRD,upper-boat,PV,20,1808,#1808,15,13.6,3026,22257
SWRD,upper-boat,PV,20,9999,Last,16,13.6,3026,22257
SWRD,upper-boat,Wind,20,0,#0,0,0.13,67,50570
SWRD,upper-boat,Wind,20,83,#83,3,0.13,67,50570
SWRD,upper-boat,Wind,20,200,#200,7,0.13,67,50570
SWRD,upper-boat,Wind,20,1611,#1611,11,0.13,67,50570
SWRD,upper-boat,Wind,20,1808,#1808,15,12.61,6375,50570
SWRD,upper-boat,Wind,20,9999,Last,16,12.61,6375,50570
SWRD,upper-boat,BESS,20,0,#0,0,3.74,3026,80812
SWRD,upper-boat,BESS,20,83,#83,3,3.74,3026,80812
SWRD,upper-boat,BESS,20,200,#200,7,3.74,3026,80812
SWRD,upper-boat,BESS,20,1611,#1611,11,3.74,3026,80812
SWRD,upper-boat,BESS,20,1808,#1808,15,12.88,10411,80812
SWRD,upper-boat,BESS,20,9999,Last,16,12.88,10411,80812
TONY,upper-boat,PV,20,0,#0,0,0.06,13,22257
TONY,upper-boat,PV,20,83,#83,3,0.06,13,22257
TONY,upper-boat,PV,20,200,#200,7,0.06,13,22257
TONY,upper-boat,PV,20,1611,#1611,11,0.17,38,22257
TONY,upper-boat,PV,20,1808,#1808,15,0.17,38,22257
TONY,upper-boat,PV,20,9999,Last,16,0.17,38,22257
TONY,upper-boat,Wind,20,0,#0,0,0.24,121,50570
TONY,upper-boat,Wind,20,83,#83,3,0.26,133,50570
TONY,upper-boat,Wind,20,200,#200,7,0.27,137,50570
TONY,upper-boat,Wind,20,1611,#1611,11,1.17,591,50570
TONY,upper-boat,Wind,20,1808,#1808,15,1.17,591,50570
TONY,upper-boat,Wind,20,9999,Last,16,1.17,591,50570
TONY,upper-boat,BESS,20,0,#0,0,0.68,548,80812
TONY,upper-boat,BESS,20,83,#83,3,0.68,551,80812
TONY,upper-boat,BESS,20,200,#200,7,0.68,551,80812
TONY,upper-boat,BESS,20,1611,#1611,11,0.72,580,80812
TONY,upper-boat,BESS,20,1808,#1808,15,0.72,580,80812
TONY,upper-boat,BESS,20,9999,Last,16,0.72,580,80812
TRET,upper-boat,PV,20,0,#0,0,0.0,0,22257
TRET,upper-boat,PV,20,83,#83,3,0.0,0,22257
TRET,upper-boat,PV,20,200,#200,7,0.0,0,22257
TRET,upper-boat,PV,20,1611,#1611,11,0.0,0,22257
TRET,upper-boat,PV,20,1808,#1808,15,0.0,0,22257
TRET,upper-boat,PV,20,9999,Last,16,0.0,0,22257
TRET,upper-boat,Wind,20,0,#0,0,0.24,122,50570
TRET,upper-boat,Wind,20,83,#83,3,0.3,151,50570
TRET,upper-boat,Wind,20,200,#200,7,0.3,151,50570
TRET,upper-boat,Wind,20,1611,#1611,11,0.36,181,50570
TRET,upper-boat,Wind,20,1808,#1808,15,0.36,181,50570
TRET,upper-boat,Wind,20,9999,Last,16,0.36,181,50570
TRET,upper-boat,BESS,20,0,#0,0,3.66,2955,80812
TRET,upper-boat,BESS,20,83,#83,3,4.08,3298,80812
TRET,upper-boat,BESS,20,200,#200,7,4.08,3298,80812
TRET,upper-boat,BESS,20,1611,#1611,11,4.09,3302,80812
TRET,upper-boat,BESS,20,1808,#1808,15,4.09,3302,80812
TRET,upper-boat,BESS,20,9999,Last,16,4.09,3302,80812
UPPB,upper-boat,PV,20,0,#0,0,0.0,0,22257
UPPB,upper-boat,PV,20,83,#83,3,0.0,0,22257
UPPB,upper-boat,PV,20,200,#200,7,0.0,0,22257
UPPB,upper-boat,PV,20,1611,#1611,11,0.0,0,22257
UPPB,upper-boat,PV,20,1808,#1808,15,0.0,0,22257
UPPB,upper-boat,PV,20,9999,Last,16,0.0,0,22257
UPPB,upper-boat,Wind,20,0,#0,0,0.0,0,50570
UPPB,upper-boat,Wind,20,83,#83,3,0.0,0,50570
UPPB,upper-boat,Wind,20,200,#200,7,0.0,0,50570
UPPB,upper-boat,Wind,20,1611,#1611,11,0.06,30,50570
UPPB,upper-boat,Wind,20,1808,#1808,15,0.06,30,50570
UPPB,upper-boat,Wind,20,9999,Last,16,0.06,30,50570
UPPB,upper-boat,BESS,20,0,#0,0,0.0,0,80812
UPPB,upper-boat,BESS,20,83,#83,3,0.0,0,80812
UPPB,upper-boat,BESS,20,200,#200,7,0.0,0,80812
UPPB,upper-boat,BESS,20,1611,#1611,11,0.0,4,80812
UPPB,upper-boat,BESS,20,1808,#1808,15,0.0,4,80812
UPPB,upper-boat,BESS,20,9999,Last,16,0.0,4,80812
WATT,upper-boat,PV,20,0,#0,0,3.09,687,22257
WATT,upper-boat,PV,20,83,#83,3,3.09,688,22257
WATT,upper-boat,PV,20,200,#200,7,3.28,730,22257
WATT,upper-boat,PV,20,1611,#1611,11,3.78,841,22257
WATT,upper-boat,PV,20,1808,#1808,15,3.78,841,22257
WATT,upper-boat,PV,20,9999,Last,16,3.78,841,22257
WATT,upper-boat,Wind,20,0,#0,0,12.43,6284,50570
WATT,upper-boat,Wind,20,83,#83,3,12.79,6468,50570
WATT,upper-boat,Wind,20,200,#200,7,12.89,6517,50570
WATT,upper-boat,Wind,20,1611,#1611,11,14.42,7294,50570
WATT,upper-boat,Wind,20,1808,#1808,15,14.42,7294,50570
WATT,upper-boat,Wind,20,9999,Last,16,14.42,7294,50570
WATT,upper-boat,BESS,20,0,#0,0,28.1,22711,80812
WATT,upper-boat,BESS,20,83,#83,3,28.15,22752,80812
WATT,upper-boat,BESS,20,200,#200,7,28.18,22775,80812
WATT,upper-boat,BESS,20,1611,#1611,11,28.32,22883,80812
WATT,upper-boat,BESS,20,1808,#1808,15,28.32,22883,80812
WATT,upper-boat,BESS,20,9999,Last,16,28.32,22883,80812
BRIE,uskmouth,PV,20,0,#0,0,0.05,11,22257
BRIE,uskmouth,PV,20,11,#11,2,0.05,11,22257
BRIE,uskmouth,PV,20,62,#62,6,0.05,11,22257
BRIE,uskmouth,PV,20,307,#307,10,0.05,11,22257
BRIE,uskmouth,PV,20,1810,#1810,14,0.16,35,22257
BRIE,uskmouth,PV,20,9999,Last,15,0.16,35,22257
BRIE,uskmouth,Wind,20,0,#0,0,0.77,389,50570
BRIE,uskmouth,Wind,20,11,#11,2,0.77,389,50570
BRIE,uskmouth,Wind,20,62,#62,6,0.77,389,50570
BRIE,uskmouth,Wind,20,307,#307,10,0.77,389,50570
BRIE,uskmouth,Wind,20,1810,#1810,14,0.78,394,50570
BRIE,uskmouth,Wind,20,9999,Last,15,0.78,394,50570
BRIE,uskmouth,BESS,20,0,#0,0,2.15,1734,80812
BRIE,uskmouth,BESS,20,11,#11,2,2.15,1734,80812
BRIE,uskmouth,BESS,20,62,#62,6,2.15,1734,80812
BRIE,uskmouth,BESS,20,307,#307,10,2.15,1734,80812
BRIE,uskmouth,BESS,20,1810,#1810,14,2.16,1746,80812
BRIE,uskmouth,BESS,20,9999,Last,15,2.16,1746,80812
CHEP,uskmouth,PV,20,0,#0,0,34.89,7765,22257
CHEP,uskmouth,PV,20,11,#11,2,34.89,7765,22257
CHEP,uskmouth,PV,20,62,#62,6,34.91,7769,22257
CHEP,uskmouth,PV,20,307,#307,10,34.91,7769,22257
CHEP,uskmouth,PV,20,1810,#1810,14,34.91,7771,22257
CHEP,uskmouth,PV,20,9999,Last,15,34.91,7771,22257
CHEP,uskmouth,Wind,20,0,#0,0,23.02,11639,50570
CHEP,uskmouth,Wind,20,11,#11,2,23.02,11639,50570
CHEP,uskmouth,Wind,20,62,#62,6,23.02,11640,50570
CHEP,uskmouth,Wind,20,307,#307,10,23.02,11640,50570
CHEP,uskmouth,Wind,20,1810,#1810,14,23.02,11642,50570
CHEP,uskmouth,Wind,20,9999,Last,15,23.02,11642,50570
CHEP,uskmouth,BESS,20,0,#0,0,36.42,29433,80812
CHEP,uskmouth,BESS,20,11,#11,2,36.42,29433,80812
CHEP,uskmouth,BESS,20,62,#62,6,36.42,29434,80812
CHEP,uskmouth,BESS,20,307,#307,10,36.42,29434,80812
CHEP,uskmouth,BESS,20,1810,#1810,14,36.42,29436,80812
CHEP,uskmouth,BESS,20,9999,Last,15,36.42,29436,80812
NEWH,uskmouth,PV,20,0,#0,0,11.52,2564,22257
NEWH,uskmouth,PV,20,11,#11,2,11.52,2564,22257
NEWH,uskmouth,PV,20,62,#62,6,11.61,2585,22257
NEWH,uskmouth,PV,20,307,#307,10,11.61,2585,22257
NEWH,uskmouth,PV,20,1810,#1810,14,11.65,2592,22257
NEWH,uskmouth,PV,20,9999,Last,15,11.65,2592,22257
NEWH,uskmouth,Wind,20,0,#0,0,6.58,3327,50570
NEWH,uskmouth,Wind,20,11,#11,2,6.58,3327,50570
NEWH,uskmouth,Wind,20,62,#62,6,6.6,3337,50570
NEWH,uskmouth,Wind,20,307,#307,10,6.6,3337,50570
NEWH,uskmouth,Wind,20,1810,#1810,14,6.61,3341,50570
NEWH,uskmouth,Wind,20,9999,Last,15,6.61,3341,50570
NEWH,uskmouth,BESS,20,0,#0,0,23.79,19222,80812
NEWH,uskmouth,BESS,20,11,#11,2,23.79,19222,80812
NEWH,uskmouth,BESS,20,62,#62,6,23.8,19230,80812
NEWH,uskmouth,BESS,20,307,#307,10,23.8,19230,80812
NEWH,uskmouth,BESS,20,1810,#1810,14,23.8,19235,80812
NEWH,uskmouth,BESS,20,9999,Last,15,23.8,19235,80812
Newport South,uskmouth,PV,20,0,#0,0,0.05,11,22257
Newport South,uskmouth,PV,20,11,#11,2,0.05,11,22257
Newport South,uskmouth,PV,20,62,#62,6,0.05,11,22257
Newport South,uskmouth,PV,20,307,#307,10,0.05,11,22257
Newport South,uskmouth,PV,20,1810,#1810,14,0.16,35,22257
Newport South,uskmouth,PV,20,9999,Last,15,0.16,35,22257
Newport South,uskmouth,Wind,20,0,#0,0,0.77,388,50570
Newport South,uskmouth,Wind,20,11,#11,2,0.77,388,50570
Newport South,uskmouth,Wind,20,62,#62,6,0.77,388,50570
Newport South,uskmouth,Wind,20,307,#307,10,0.77,388,50570
Newport South,uskmouth,Wind,20,1810,#1810,14,0.78,393,50570
Newport South,uskmouth,Wind,20,9999,Last,15,0.78,393,50570
Newport South,uskmouth,BESS,20,0,#0,0,2.03,1641,80812
Newport South,uskmouth,BESS,20,11,#11,2,2.03,1641,80812
Newport South,uskmouth,BESS,20,62,#62,6,2.03,1641,80812
Newport South,uskmouth,BESS,20,307,#307,10,2.03,1641,80812
Newport South,uskmouth,BESS,20,1810,#1810,14,2.05,1653,80812
Newport South,uskmouth,BESS,20,9999,Last,15,2.05,1653,80812
Sudbrook,uskmouth,PV,20,0,#0,0,0.03,6,22257
Sudbrook,uskmouth,PV,20,11,#11,2,0.03,6,22257
Sudbrook,uskmouth,PV,20,62,#62,6,0.32,71,22257
Sudbrook,uskmouth,PV,20,307,#307,10,0.32,71,22257
Sudbrook,uskmouth,PV,20,1810,#1810,14,0.41,91,22257
Sudbrook,uskmouth,PV,20,9999,Last,15,0.41,91,22257
Sudbrook,uskmouth,Wind,20,0,#0,0,0.13,65,50570
Sudbrook,uskmouth,Wind,20,11,#11,2,0.13,65,50570
Sudbrook,uskmouth,Wind,20,62,#62,6,0.21,107,50570
Sudbrook,uskmouth,Wind,20,307,#307,10,0.21,107,50570
Sudbrook,uskmouth,Wind,20,1810,#1810,14,0.22,112,50570
Sudbrook,uskmouth,Wind,20,9999,Last,15,0.22,112,50570
Sudbrook,uskmouth,BESS,20,0,#0,0,2.44,1973,80812
Sudbrook,uskmouth,BESS,20,11,#11,2,2.44,1973,80812
Sudbrook,uskmouth,BESS,20,62,#62,6,2.97,2402,80812
Sudbrook,uskmouth,BESS,20,307,#307,10,2.97,2402,80812
Sudbrook,uskmouth,BESS,20,1810,#1810,14,2.98,2410,80812
Sudbrook,uskmouth,BESS,20,9999,Last,15,2.98,2410,80812
TBAT,uskmouth,PV,20,0,#0,0,0.05,11,22257
TBAT,uskmouth,PV,20,11,#11,2,0.05,11,22257
TBAT,uskmouth,PV,20,62,#62,6,0.05,11,22257
TBAT,uskmouth,PV,20,307,#307,10,0.05,11,22257
TBAT,uskmouth,PV,20,1810,#1810,14,0.16,35,22257
TBAT,uskmouth,PV,20,9999,Last,15,0.16,35,22257
TBAT,uskmouth,Wind,20,0,#0,0,0.77,388,50570
TBAT,uskmouth,Wind,20,11,#11,2,0.77,388,50570
TBAT,uskmouth,Wind,20,62,#62,6,0.77,388,50570
TBAT,uskmouth,Wind,20,307,#307,10,0.77,388,50570
TBAT,uskmouth,Wind,20,1810,#1810,14,0.78,393,50570
TBAT,uskmouth,Wind,20,9999,Last,15,0.78,393,50570
TBAT,uskmouth,BESS,20,0,#0,0,2.03,1640,80812
TBAT,uskmouth,BESS,20,11,#11,2,2.03,1640,80812
TBAT,uskmouth,BESS,20,62,#62,6,2.03,1640,80812
TBAT,uskmouth,BESS,20,307,#307,10,2.03,1640,80812
TBAT,uskmouth,BESS,20,1810,#1810,14,2.04,1652,80812
TBAT,uskmouth,BESS,20,9999,Last,15,2.04,1652,80812
