Power Units_Bus Number,MW_2255,MVAr_2255,MW_3732,MVAr_3732,MW_3762,MVAr_3762,MW_3771,MVAr_3771,MW_3772,MVAr_3772,MW_3780,MVAr_3780,MW_3789,MVAr_3789,MW_3792,MVAr_3792,MW_517100,MVAr_517100,MW_517102,MVAr_517102,MW_547400,MVAr_547400,MW_549000,MVAr_549000,MW_583313,MVAr_583313,MW_583314,MVAr_583314
2024-08-31 20:00:00,5.19,0.00,4.91,-0.63,8.99,0.00,2.10,-0.49,2.10,-0.49,6.10,0.00,5.97,0.00,2.55,0.00,-36.68,2.53,-36.68,2.53,5.78,0.68,20.72,-4.23,17.29,4.59,17.29,4.59
2024-08-31 20:30:00,5.40,0.00,4.91,-0.66,8.99,0.00,2.12,-0.52,2.12,-0.52,6.10,0.00,5.94,0.00,2.55,0.00,-34.63,2.43,-34.63,2.43,3.97,0.68,20.01,0.00,17.32,4.59,17.32,4.59
2024-08-31 21:00:00,5.40,0.00,4.91,-0.68,8.90,0.00,2.01,-0.55,2.01,-0.55,6.00,0.00,5.80,0.00,2.48,0.00,-36.02,2.00,-36.02,2.00,6.44,0.68,19.22,0.00,17.35,4.62,17.35,4.62
2024-08-31 21:30:00,5.30,0.00,4.77,-0.68,8.52,0.00,1.92,-0.54,1.92,-0.54,5.54,0.00,5.49,0.00,2.35,0.00,-37.44,2.59,-37.44,2.59,7.45,0.01,18.22,-4.60,17.41,5.91,17.41,5.91
2024-08-31 22:00:00,4.96,0.00,4.49,-0.73,8.10,0.00,1.80,-0.56,1.80,-0.56,5.29,0.00,5.05,0.00,2.30,0.00,-44.66,6.32,-44.66,6.32,8.05,-1.34,17.48,0.00,17.39,4.71,17.39,4.71
2024-08-31 22:30:00,4.93,0.00,4.28,-0.77,7.89,0.00,1.70,-0.59,1.70,-0.59,4.98,0.00,4.87,0.00,2.20,0.00,-44.29,6.88,-44.29,6.88,7.68,-1.34,16.54,0.00,17.38,4.64,17.38,4.64
2024-08-31 23:00:00,5.04,0.00,4.15,-0.77,7.45,0.00,1.58,-0.56,1.58,-0.56,4.69,0.00,4.78,0.00,2.10,0.00,-43.35,5.95,-43.35,5.95,9.58,-1.41,15.50,-5.66,17.30,4.58,17.30,4.58
2024-08-31 23:30:00,4.97,0.00,3.89,-0.76,6.99,0.00,1.46,-0.56,1.46,-0.56,4.34,0.00,4.45,0.00,2.00,0.00,-44.99,5.42,-44.99,5.42,10.11,-1.41,14.88,0.00,17.30,4.54,17.30,4.54
2024-09-01 00:00:00,4.89,0.00,3.73,-0.76,6.76,0.00,1.38,-0.56,1.38,-0.56,4.09,0.00,4.07,0.00,1.98,0.00,-48.13,6.08,-48.13,6.08,12.21,-0.91,14.51,0.00,17.22,4.51,17.22,4.51
2024-09-01 00:30:00,4.83,0.00,3.67,-0.76,6.65,0.00,1.30,-0.56,1.30,-0.56,3.91,0.00,4.00,0.00,1.97,0.00,-48.93,6.44,-48.93,6.44,12.21,-0.41,14.28,-5.01,17.34,4.57,17.34,4.57
2024-09-01 01:00:00,4.76,0.00,3.54,-0.76,6.41,0.00,1.27,-0.56,1.27,-0.56,3.80,0.00,3.91,0.00,2.01,0.00,-47.37,6.26,-47.37,6.26,10.90,0.74,13.94,0.00,17.22,4.52,17.22,4.52
2024-09-01 01:30:00,4.86,0.00,3.50,-0.75,6.31,0.00,1.27,-0.56,1.27,-0.56,3.69,0.00,3.86,0.00,1.96,0.00,-46.41,4.90,-46.41,4.90,12.20,1.36,13.57,0.00,17.26,4.53,17.26,4.53
