Licence,GSP Group,Node 1,Operating Voltage 1,Node 2,Operating Voltage 2,Status,Vector Group,R1,X1,X0,Min Tap,Max Tap,Nominal Rating,Emergency Rating,Reverse Power Capability,Method of Earthing
SWEST,Bridgwater 132 kV,MART3_2H3,33,MART5_2T0,11,Updated,Dyn11,8.100,119.000,101.150,-12,4,7.5,15,-,Resistor
SWEST,Bridgwater 132 kV,MILL3_1H3,33,MILL5_1T0,11,Updated,Dyn11,6.190,112.580,95.693,-12,4,12,24,10.28999996,Resistor
SWEST,Bridgwater 132 kV,MILL3_2H3,33,MILL5_2T0,11,Updated,Dyn11,4.990,113.200,96.220,-12,4,12,24,10.28999996,Resistor
SWEST,Bridgwater 132 kV,NETS3_1H3,33,NETS5_1T0,11,Updated,Dyn11,6.271,95.661,81.312,-12,4,7.5,15,6.079999924,Resistor
SWEST,Bridgwater 132 kV,NETS3_2H3,33,NETS5_2T0,11,Updated,Dyn11,6.367,99.396,84.487,-12,4,7.5,15,6.079999924,Resistor
SWEST,Bridgwater 132 kV,NORS3_1H3,33,NORS5_1T0,11,Updated,Dyn11,8.894,98.667,83.867,-12,4,7.5,15,9.119999886,Resistor
SWEST,Bridgwater 132 kV,NORS3_2H3,33,NORS5_2T0,11,Updated,Dyn11,8.896,98.733,83.923,-12,4,7.5,15,9.119999886,Resistor
SWEST,Bridgwater 132 kV,SHAP3_1H0,33,SHAP5_1T0,11,Updated,Dyn11,11.844,141.505,120.279,-12,4,5,6.25,-,Solid
SWEST,Bridgwater 132 kV,SOME3_1H3,33,SOME5_1T0,11,Updated,Dyn11,10.650,101.800,101.800,-12,4,10,14,6.079999924,Resistor
SWEST,Bridgwater 132 kV,SOME3_2H3,33,SOME5_2T0,11,Updated,Dyn11,6.500,103.200,87.720,-12,4,10,10,6.079999924,Resistor
SWEST,Bridgwater 132 kV,STRE1_113,132,STRE3_1T0,33,Updated,YNd1,0.380,24.900,21.165,-12,6,30,60,-,Earthing Transformer + Resistor
SWEST,Bridgwater 132 kV,WATC3_#1H0,33,WATC5_1T0,11,Updated,Dyn11,6.200,112.700,95.795,-12,4,12,24,9.119999886,Resistor
SWEST,Bridgwater 132 kV,WATC3_#2H0,33,WATC5_2T0,11,Updated,Dyn11,10.000,100.000,85.000,-12,4,12,24,9.119999886,Resistor
SWEST,Bridgwater 132 kV,WEDM3_MAIN1,33,WEDM5_1T0,11,Updated,Dyn11,10.670,142.000,120.700,-12,4,5,6.25,-,Solid
SWEST,Bridgwater 132 kV,WELL3_1H4,33,WELL5_1T0,11,Updated,Dyn11,6.321,99.800,84.830,-12,4,10,14,-,Resistor
SWEST,Bridgwater 132 kV,WELL3_2H4,33,WELL5_2T0,11,Updated,Dyn11,6.779,99.068,84.208,-12,4,10,14,-,Resistor
SWEST,Exeter 132,OFFW3_1H4,33,OFFW5_1T0,11,Removed,Dyn11,17.200,172.200,146.370,-15,5,5,5,-,Resistor
SWEST,Exeter 132,OFFW3_2H4,33,OFFW5_2T0,11,Removed,Dyn11,17.200,172.200,146.370,-15,5,5,5,-,Resistor
SWEST,Exeter 132 kV,ATHL3J,33,ATHL5_1T0,11,Updated,Dyn11,2.861,77.737,66.076,-12,4,19,38,7.599999905,Resistor
SWEST,Exeter 132 kV,ATHL3K,33,ATHL5_2T0,11,Updated,Dyn11,2.863,77.842,66.166,-12,4,19,38,7.599999905,Resistor
SWEST,Exeter 132 kV,BRIM3_#1H0,33,BRIM5_1T0,11,Updated,Dyn11,7.506,103.030,87.576,-12,4,7.5,15,-,Resistor
SWEST,Exeter 132 kV,BRIM3_#2H0,33,BRIM5_2T0,11,Updated,Dyn11,7.238,103.050,87.593,-12,4,7.5,15,-,Resistor
SWEST,Exeter 132 kV,BUDS3_MAIN1,33,BUDS5_1T0,11,Updated,Dyn11,7.770,113.200,96.220,-12,4,7.5,15,-,Resistor
SWEST,Exeter 132 kV,BURL3_#1H0,33,BURL5_1T0,11,Updated,Dyn11,10.733,143.800,122.230,-12,4,5,6.25,-,Solid
SWEST,Exeter 132 kV,BURL3_#2H0,33,BURL5_2T0,11,Updated,Dyn11,10.741,144.000,122.400,-12,4,5,6.25,-,Solid
SWEST,Exeter 132 kV,CLYH3_1H4,33,CLYH51,11,Updated,Dyn11,6.140,113.170,96.190,-12,4,12,24,9.119999886,Resistor
SWEST,Exeter 132 kV,CLYH3_2H4,33,CLYH52,11,Updated,Dyn11,6.140,113.170,96.190,-12,4,12,24,9.119999886,Resistor
SWEST,Exeter 132 kV,CORH3_#2H0,33,CORH5_2T0,11,Updated,Dyn11,17.120,170.340,144.789,-12,4,5,5,3.039999962,Solid
SWEST,Exeter 132 kV,CORH3_1H0,33,CORH5_1T0,11,Updated,Dyn11,17.200,171.340,145.639,-12,4,5,5,3.039999962,Solid
SWEST,Exeter 132 kV,COUW3,33,COUW5_1T0,11,Updated,Dyn11,3.353,73.274,62.283,-12,4,15,15,12,Resistor
SWEST,Exeter 132 kV,COWR3_#1H0,33,COWR5_1T0,11,Updated,Dyn11,2.507,80.711,68.604,-12,4,20,40,-,Resistor
SWEST,Exeter 132 kV,COWR3_#2H0,33,COWR5_2T0,11,Updated,Dyn11,2.489,80.161,68.137,-12,4,20,40,-,Resistor
SWEST,Exeter 132 kV,CRED3_1H4,33,CRED5_1T0,11,Updated,Dyn11,6.413,98.750,83.938,-12,4,12,24,-,Resistor
SWEST,Exeter 132 kV,CRED3_2H4,33,CRED5_2T0,11,Updated,Dyn11,5.150,96.820,82.297,-12,4,12,24,-,Resistor
SWEST,Exeter 132 kV,CULL3_1H4,33,CULL5_1T0,11,Updated,Dyn11,6.120,112.200,95.370,-12,4,12,24,-,Resistor
SWEST,Exeter 132 kV,CULL3_2H4,33,CULL5_2T0,11,Updated,Dyn11,6.000,112.670,95.770,-12,4,12,24,-,Resistor
SWEST,Exeter 132 kV,DUNK3_1H4,33,DUNK5_1T0,11,Updated,Dyn11,11.460,136.640,116.144,-12,4,5,6.25,9.119999886,Solid
SWEST,Exeter 132 kV,DUNK3_2H4,33,DUNK5_2T0,11,Updated,Dyn11,14.440,143.678,122.126,-12,4,5,6.25,9.119999886,Solid
SWEST,Exeter 132 kV,EBUD3_2H4,33,EBUD5_2T0,11,Updated,Dyn11,11.871,146.560,124.576,-12,4,5,6.25,-,Solid
SWEST,Exeter 132 kV,EMSA3_#1H0,33,EMSA5_1T0,11,Updated,Dyn11,4.396,77.793,83.751,-12,4,12,12,-,Resistor
SWEST,Exeter 132 kV,EXEC1_213,132,EXEC3_2T0,33,Updated,YNd1,0.764,27.778,23.611,-12,6,45,90,90,Earthing Transformer + Resistor
SWEST,Exeter 132 kV,EXEC1_313,132,EXEC3_3T0,33,Updated,YNd1,0.758,27.778,23.611,-12,6,45,90,90,Earthing Transformer + Resistor
SWEST,Exeter 132 kV,EXET1_GT1,132,EXET3_1T0,33,Updated,YNd1,0.830,23.830,20.260,-12,6,30,60,-,Earthing Transformer
SWEST,Exeter 132 kV,EXET1_GT2,132,EXET3_2T0,33,Updated,YNd1,0.474,24.762,21.048,-12,6,40,60,-,Earthing Transformer
SWEST,Exeter 132 kV,EXMI3_2H4,33,EXMI5_2T0,11,Updated,Dyn11,15.500,154.225,154.225,-12,4,5,5,-,Solid
SWEST,Exeter 132 kV,EXMO1_113,132,EXMO3_1T0,33,Updated,YNd1,1.470,28.000,23.767,-12,6,22.5,45,18.31999969,Earthing Transformer + Resistor
SWEST,Exeter 132 kV,EXMO1_213,132,EXMO3_2T0,33,Updated,YNd1,1.552,28.889,24.556,-12,6,22.5,45,18.31999969,Earthing Transformer + Resistor
SWEST,Exeter 132 kV,EXMW3J,33,EXMW5_1T0,11,Updated,Dyn11,6.568,98.580,83.793,-12,4,10,10,-,Resistor
SWEST,Exeter 132 kV,EXMW3K,33,EXMW5_2T0,11,Updated,Dyn11,6.440,96.180,81.753,-12,4,10,10,-,Resistor
SWEST,Exeter 132 kV,EXSC3J,33,EXSC5_1T0,11,Updated,Dyn11,5.270,111.130,94.460,-12,4,12,24,9.119999886,Resistor
SWEST,Exeter 132 kV,EXSC3K,33,EXSC5_2T0,11,Updated,Dyn11,5.290,111.670,94.920,-12,4,12,24,9.119999886,Resistor
SWEST,Exeter 132 kV,FOLB3_#1H0,33,FOLB5_1T0,11,Updated,Dyn11,6.235,105.416,89.603,-12,4,7.5,15,-,Solid
SWEST,Exeter 132 kV,FOLB3_#2H0,33,FOLB5_2T0,11,Updated,Dyn11,6.190,105.218,89.435,-12,4,7.5,15,-,Solid
SWEST,Exeter 132 kV,HAVE3J,33,HAVE5J,11,Updated,Dyn11,4.915,111.646,94.899,-12,4,12,24,9.119999886,Resistor
SWEST,Exeter 132 kV,HAVE3K,33,HAVE5K,11,Updated,Dyn11,4.622,111.513,94.786,-12,4,12,24,9.119999886,Resistor
SWEST,Exeter 132 kV,HAVE3L,33,HAVE5L,11,Updated,Dyn11,4.690,112.940,95.999,-12,4,12,24,9.119999886,Resistor
SWEST,Exeter 132 kV,HBBP3_1H4,33,HBBP5_1T0,11,Updated,Dyn11,4.350,113.670,96.620,-12,4,12,24,9.119999886,Resistor
SWEST,Exeter 132 kV,HEAB3J,33,HEAB5_1T0,11,Updated,Dyn11,10.348,103.483,87.961,-12,4,10,14,-,Resistor
SWEST,Exeter 132 kV,HEAB3K,33,HEAB5_2T0,11,Updated,Dyn11,5.320,103.960,88.366,-12,4,10,14,-,Resistor
SWEST,Exeter 132 kV,HEMY3_2H4,33,HEMY5_2T0,11,Updated,Dyn11,7.904,110.518,93.940,-12,4,7.5,15,-,Solid
SWEST,Exeter 132 kV,HONI3_1H4,33,HONI5_1T0,11,Updated,Dyn11,6.400,112.200,95.370,-12,4,7.5,15,-,Resistor
